wstudent_id,question_id,score,max_score
S0699,Q9,8,10
S0699,Q10,6,10
S0700,Q1,7,10
S0700,Q2,1,10
S0700,Q3,6,10
S0700,Q4,3,10
S0700,Q5,6,10
S0700,Q6,8,10
S0700,Q7,4,10
S0700,Q8,6,10
S0700,Q9,7,10
S0700,Q10,8,10
S0701,Q1,8,10
S0701,Q2,4,10
S0701,Q3,7,10
S0701,Q4,6,10
S0701,Q5,5,10
S0701,Q6,7,10
S0701,Q7,4,10
S0701,Q8,6,10
S0701,Q9,5,10
S0701,Q10,7,10
S0702,Q1,9,10
S0702,Q2,5,10
S0702,Q3,7,10
S0702,Q4,7,10
S0702,Q5,5,10
S0702,Q6,7,10
S0702,Q7,1,10
S0702,Q8,4,10
S0702,Q9,5,10
S0702,Q10,6,10
S0703,Q1,5,10
S0703,Q2,2,10
S0703,Q3,5,10
S0703,Q4,3,10
S0703,Q5,7,10
S0703,Q6,4,10
S0703,Q7,3,10
S0703,Q8,8,10
S0703,Q9,5,10
S0703,Q10,2,10
S0704,Q1,1,10
S0704,Q2,7,10
S0704,Q3,7,10
S0704,Q4,3,10
S0704,Q5,5,10
S0704,Q6,8,10
S0704,Q7,1,10
S0704,Q8,6,10
S0704,Q9,3,10
S0704,Q10,6,10
S0705,Q1,4,10
S0705,Q2,2,10
S0705,Q3,9,10
S0705,Q4,3,10
S0705,Q5,0,10
S0705,Q6,1,10
S0705,Q7,7,10
S0705,Q8,2,10
S0705,Q9,7,10
S0705,Q10,4,10
S0706,Q1,6,10
S0706,Q2,2,10
S0706,Q3,8,10
S0706,Q4,8,10
S0706,Q5,3,10
S0706,Q6,8,10
S0706,Q7,2,10
S0706,Q8,2,10
S0706,Q9,7,10
S0706,Q10,2,10
S0707,Q1,5,10
S0707,Q2,7,10
S0707,Q3,5,10
S0707,Q4,3,10
S0707,Q5,8,10
S0707,Q6,3,10
S0707,Q7,4,10
S0707,Q8,7,10
S0707,Q9,5,10
S0707,Q10,8,10
S0708,Q1,6,10
S0708,Q2,5,10
S0708,Q3,3,10
S0708,Q4,5,10
S0708,Q5,3,10
S0708,Q6,5,10
S0708,Q7,6,10
S0708,Q8,8,10
S0708,Q9,7,10
S0708,Q10,1,10
S0709,Q1,3,10
S0709,Q2,0,10
S0709,Q3,2,10
S0709,Q4,7,10
S0709,Q5,7,10
S0709,Q6,4,10
S0709,Q7,7,10
S0709,Q8,1,10
S0709,Q9,0,10
S0709,Q10,6,10
S0710,Q1,8,10
S0710,Q2,4,10
S0710,Q3,5,10
S0710,Q4,6,10
S0710,Q5,7,10
S0710,Q6,0,10
S0710,Q7,2,10
S0710,Q8,4,10
S0710,Q9,6,10
S0710,Q10,3,10
S0711,Q1,4,10
S0711,Q2,6,10
S0711,Q3,2,10
S0711,Q4,8,10
S0711,Q5,8,10
S0711,Q6,3,10
S0711,Q7,8,10
S0711,Q8,2,10
S0711,Q9,4,10
S0711,Q10,1,10
S0712,Q1,8,10
S0712,Q2,5,10
S0712,Q3,4,10
S0712,Q4,2,10
S0712,Q5,7,10
S0712,Q6,1,10
S0712,Q7,5,10
S0712,Q8,1,10
S0712,Q9,9,10
S0712,Q10,8,10
S0713,Q1,3,10
S0713,Q2,6,10
S0713,Q3,3,10
S0713,Q4,8,10
S0713,Q5,1,10
S0713,Q6,7,10
S0713,Q7,7,10
S0713,Q8,3,10
S0713,Q9,5,10
S0713,Q10,1,10
S0714,Q1,8,10
S0714,Q2,4,10
S0714,Q3,6,10
S0714,Q4,0,10
S0714,Q5,4,10
S0714,Q6,4,10
S0714,Q7,6,10
S0714,Q8,7,10
S0714,Q9,1,10
S0714,Q10,2,10
S0715,Q1,5,10
S0715,Q2,2,10
S0715,Q3,3,10
S0715,Q4,7,10
S0715,Q5,3,10
S0715,Q6,1,10
S0715,Q7,3,10
S0715,Q8,1,10
S0715,Q9,5,10
S0715,Q10,4,10
S0716,Q1,2,10
S0716,Q2,5,10
S0716,Q3,2,10
S0716,Q4,8,10
S0716,Q5,4,10
S0716,Q6,6,10
S0716,Q7,6,10
S0716,Q8,7,10
S0716,Q9,9,10
S0716,Q10,2,10
S0717,Q1,2,10
S0717,Q2,6,10
S0717,Q3,4,10
S0717,Q4,4,10
S0717,Q5,8,10
S0717,Q6,4,10
S0717,Q7,7,10
S0717,Q8,1,10
S0717,Q9,7,10
S0717,Q10,2,10
S0718,Q1,0,10
S0718,Q2,4,10
S0718,Q3,3,10
S0718,Q4,4,10
S0718,Q5,4,10
S0718,Q6,4,10
S0718,Q7,6,10
S0718,Q8,1,10
S0718,Q9,7,10
S0718,Q10,4,10
S0719,Q1,7,10
S0719,Q2,7,10
S0719,Q3,2,10
S0719,Q4,8,10
S0719,Q5,9,10
S0719,Q6,6,10
S0719,Q7,1,10
S0719,Q8,1,10
S0719,Q9,2,10
S0719,Q10,7,10
S0720,Q1,4,10
S0720,Q2,7,10
S0720,Q3,7,10
S0720,Q4,3,10
S0720,Q5,7,10
S0720,Q6,5,10
S0720,Q7,7,10
S0720,Q8,8,10
S0720,Q9,9,10
S0720,Q10,7,10
S0721,Q1,7,10
S0721,Q2,7,10
S0721,Q3,6,10
S0721,Q4,1,10
S0721,Q5,6,10
S0721,Q6,4,10
S0721,Q7,8,10
S0721,Q8,5,10
S0721,Q9,5,10
S0721,Q10,4,10
S0722,Q1,5,10
S0722,Q2,8,10
S0722,Q3,6,10
S0722,Q4,8,10
S0722,Q5,8,10
S0722,Q6,5,10
S0722,Q7,7,10
S0722,Q8,2,10
S0722,Q9,4,10
S0722,Q10,3,10
S0723,Q1,7,10
S0723,Q2,4,10
S0723,Q3,7,10
S0723,Q4,4,10
S0723,Q5,3,10
S0723,Q6,1,10
S0723,Q7,6,10
S0723,Q8,5,10
S0723,Q9,2,10
S0723,Q10,1,10
S0724,Q1,2,10
S0724,Q2,4,10
S0724,Q3,7,10
S0724,Q4,6,10
S0724,Q5,6,10
S0724,Q6,2,10
S0724,Q7,4,10
S0724,Q8,9,10
S0724,Q9,7,10
S0724,Q10,5,10
S0725,Q1,8,10
S0725,Q2,1,10
S0725,Q3,1,10
S0725,Q4,5,10
S0725,Q5,2,10
S0725,Q6,0,10
S0725,Q7,8,10
S0725,Q8,3,10
S0725,Q9,5,10
S0725,Q10,0,10
S0726,Q1,8,10
S0726,Q2,7,10
S0726,Q3,2,10
S0726,Q4,2,10
S0726,Q5,9,10
S0726,Q6,0,10
S0726,Q7,7,10
S0726,Q8,9,10
S0726,Q9,0,10
S0726,Q10,0,10
S0727,Q1,9,10
S0727,Q2,4,10
S0727,Q3,9,10
S0727,Q4,6,10
S0727,Q5,3,10
S0727,Q6,6,10
S0727,Q7,9,10
S0727,Q8,6,10
S0727,Q9,7,10
S0727,Q10,2,10
S0728,Q1,6,10
S0728,Q2,1,10
S0728,Q3,4,10
S0728,Q4,8,10
S0728,Q5,3,10
S0728,Q6,6,10
S0728,Q7,6,10
S0728,Q8,7,10
S0728,Q9,2,10
S0728,Q10,4,10
S0729,Q1,4,10
S0729,Q2,2,10
S0729,Q3,3,10
S0729,Q4,9,10
S0729,Q5,2,10
S0729,Q6,4,10
S0729,Q7,8,10
S0729,Q8,6,10
S0729,Q9,7,10
S0729,Q10,9,10
S0730,Q1,5,10
S0730,Q2,7,10
S0730,Q3,3,10
S0730,Q4,3,10
S0730,Q5,1,10
S0730,Q6,6,10
S0730,Q7,3,10
S0730,Q8,3,10
S0730,Q9,1,10
S0730,Q10,3,10
S0731,Q1,1,10
S0731,Q2,6,10
S0731,Q3,3,10
S0731,Q4,3,10
S0731,Q5,3,10
S0731,Q6,2,10
S0731,Q7,6,10
S0731,Q8,3,10
S0731,Q9,0,10
S0731,Q10,5,10
S0732,Q1,4,10
S0732,Q2,8,10
S0732,Q3,7,10
S0732,Q4,9,10
S0732,Q5,1,10
S0732,Q6,0,10
S0732,Q7,1,10
S0732,Q8,4,10
S0732,Q9,2,10
S0732,Q10,3,10
S0733,Q1,7,10
S0733,Q2,7,10
S0733,Q3,1,10
S0733,Q4,5,10
S0733,Q5,8,10
S0733,Q6,1,10
S0733,Q7,7,10
S0733,Q8,9,10
S0733,Q9,4,10
S0733,Q10,5,10
S0734,Q1,8,10
S0734,Q2,3,10
S0734,Q3,1,10
S0734,Q4,6,10
S0734,Q5,6,10
S0734,Q6,5,10
S0734,Q7,5,10
S0734,Q8,2,10
S0734,Q9,2,10
S0734,Q10,3,10
S0735,Q1,7,10
S0735,Q2,8,10
S0735,Q3,2,10
S0735,Q4,9,10
S0735,Q5,6,10
S0735,Q6,4,10
S0735,Q7,2,10
S0735,Q8,1,10
S0735,Q9,3,10
S0735,Q10,6,10
S0736,Q1,1,10
S0736,Q2,2,10
S0736,Q3,3,10
S0736,Q4,3,10
S0736,Q5,2,10
S0736,Q6,6,10
S0736,Q7,6,10
S0736,Q8,3,10
S0736,Q9,1,10
S0736,Q10,6,10
S0737,Q1,5,10
S0737,Q2,1,10
S0737,Q3,2,10
S0737,Q4,1,10
S0737,Q5,7,10
S0737,Q6,5,10
S0737,Q7,2,10
S0737,Q8,4,10
S0737,Q9,7,10
S0737,Q10,3,10
S0738,Q1,4,10
S0738,Q2,4,10
S0738,Q3,8,10
S0738,Q4,6,10
S0738,Q5,2,10
S0738,Q6,5,10
S0738,Q7,7,10
S0738,Q8,2,10
S0738,Q9,3,10
S0738,Q10,8,10
S0739,Q1,3,10
S0739,Q2,6,10
S0739,Q3,1,10
S0739,Q4,6,10
S0739,Q5,6,10
S0739,Q6,4,10
S0739,Q7,1,10
S0739,Q8,8,10
S0739,Q9,3,10
S0739,Q10,3,10
S0740,Q1,3,10
S0740,Q2,4,10
S0740,Q3,6,10
S0740,Q4,5,10
S0740,Q5,1,10
S0740,Q6,7,10
S0740,Q7,9,10
S0740,Q8,7,10
S0740,Q9,2,10
S0740,Q10,9,10
S0741,Q1,8,10
S0741,Q2,8,10
S0741,Q3,6,10
S0741,Q4,5,10
S0741,Q5,6,10
S0741,Q6,7,10
S0741,Q7,6,10
S0741,Q8,3,10
S0741,Q9,7,10
S0741,Q10,2,10
S0742,Q1,8,10
S0742,Q2,3,10
S0742,Q3,2,10
S0742,Q4,6,10
S0742,Q5,4,10
S0742,Q6,9,10
S0742,Q7,0,10
S0742,Q8,7,10
S0742,Q9,3,10
S0742,Q10,4,10
S0743,Q1,2,10
S0743,Q2,3,10
S0743,Q3,5,10
S0743,Q4,2,10
S0743,Q5,6,10
S0743,Q6,0,10
S0743,Q7,5,10
S0743,Q8,0,10
S0743,Q9,2,10
S0743,Q10,1,10
S0744,Q1,3,10
S0744,Q2,1,10
S0744,Q3,4,10
S0744,Q4,4,10
S0744,Q5,4,10
S0744,Q6,4,10
S0744,Q7,6,10
S0744,Q8,1,10
S0744,Q9,1,10
S0744,Q10,4,10
S0745,Q1,2,10
S0745,Q2,3,10
S0745,Q3,7,10
S0745,Q4,6,10
S0745,Q5,4,10
S0745,Q6,2,10
S0745,Q7,6,10
S0745,Q8,4,10
S0745,Q9,1,10
S0745,Q10,6,10
S0746,Q1,0,10
S0746,Q2,5,10
S0746,Q3,6,10
S0746,Q4,8,10
S0746,Q5,3,10
S0746,Q6,2,10
S0746,Q7,4,10
S0746,Q8,6,10
S0746,Q9,7,10
S0746,Q10,5,10
S0747,Q1,4,10
S0747,Q2,3,10
S0747,Q3,9,10
S0747,Q4,5,10
S0747,Q5,1,10
S0747,Q6,1,10
S0747,Q7,2,10
S0747,Q8,4,10
S0747,Q9,8,10
S0747,Q10,4,10
S0748,Q1,2,10
S0748,Q2,3,10
S0748,Q3,5,10
S0748,Q4,7,10
S0748,Q5,5,10
S0748,Q6,7,10
S0748,Q7,0,10
S0748,Q8,3,10
S0748,Q9,2,10
S0748,Q10,3,10
S0749,Q1,2,10
S0749,Q2,2,10
S0749,Q3,3,10
S0749,Q4,7,10
S0749,Q5,4,10
S0749,Q6,6,10
S0749,Q7,8,10
S0749,Q8,7,10
S0749,Q9,6,10
S0749,Q10,6,10
S0750,Q1,7,10
S0750,Q2,1,10
S0750,Q3,2,10
S0750,Q4,5,10
S0750,Q5,1,10
S0750,Q6,3,10
S0750,Q7,4,10
S0750,Q8,2,10
S0750,Q9,4,10
S0750,Q10,6,10
S0751,Q1,0,10
S0751,Q2,5,10
S0751,Q3,3,10
S0751,Q4,3,10
S0751,Q5,6,10
S0751,Q6,0,10
S0751,Q7,1,10
S0751,Q8,1,10
S0751,Q9,6,10
S0751,Q10,2,10
S0752,Q1,5,10
S0752,Q2,6,10
S0752,Q3,4,10
S0752,Q4,3,10
S0752,Q5,0,10
S0752,Q6,7,10
S0752,Q7,4,10
S0752,Q8,9,10
S0752,Q9,7,10
S0752,Q10,6,10
S0753,Q1,1,10
S0753,Q2,7,10
S0753,Q3,1,10
S0753,Q4,1,10
S0753,Q5,4,10
S0753,Q6,5,10
S0753,Q7,0,10
S0753,Q8,8,10
S0753,Q9,4,10
S0753,Q10,4,10
S0754,Q1,3,10
S0754,Q2,8,10
S0754,Q3,4,10
S0754,Q4,1,10
S0754,Q5,1,10
S0754,Q6,4,10
S0754,Q7,4,10
S0754,Q8,0,10
S0754,Q9,7,10
S0754,Q10,8,10
S0755,Q1,7,10
S0755,Q2,4,10
S0755,Q3,1,10
S0755,Q4,0,10
S0755,Q5,5,10
S0755,Q6,1,10
S0755,Q7,7,10
S0755,Q8,4,10
S0755,Q9,4,10
S0755,Q10,2,10
S0756,Q1,5,10
S0756,Q2,5,10
S0756,Q3,4,10
S0756,Q4,8,10
S0756,Q5,2,10
S0756,Q6,6,10
S0756,Q7,8,10
S0756,Q8,8,10
S0756,Q9,7,10
S0756,Q10,4,10
S0757,Q1,6,10
S0757,Q2,1,10
S0757,Q3,2,10
S0757,Q4,1,10
S0757,Q5,5,10
S0757,Q6,5,10
S0757,Q7,7,10
S0757,Q8,2,10
S0757,Q9,5,10
S0757,Q10,6,10
S0758,Q1,8,10
S0758,Q2,7,10
S0758,Q3,2,10
S0758,Q4,4,10
S0758,Q5,1,10
S0758,Q6,2,10
S0758,Q7,2,10
S0758,Q8,1,10
S0758,Q9,4,10
S0758,Q10,0,10
S0759,Q1,3,10
S0759,Q2,9,10
S0759,Q3,3,10
S0759,Q4,3,10
S0759,Q5,5,10
S0759,Q6,4,10
S0759,Q7,7,10
S0759,Q8,5,10
S0759,Q9,4,10
S0759,Q10,1,10
S0760,Q1,6,10
S0760,Q2,2,10
S0760,Q3,3,10
S0760,Q4,3,10
S0760,Q5,5,10
S0760,Q6,1,10
S0760,Q7,6,10
S0760,Q8,4,10
S0760,Q9,5,10
S0760,Q10,7,10
S0761,Q1,9,10
S0761,Q2,1,10
S0761,Q3,5,10
S0761,Q4,8,10
S0761,Q5,3,10
S0761,Q6,6,10
S0761,Q7,2,10
S0761,Q8,7,10
S0761,Q9,0,10
S0761,Q10,2,10
S0762,Q1,1,10
S0762,Q2,5,10
S0762,Q3,2,10
S0762,Q4,6,10
S0762,Q5,3,10
S0762,Q6,3,10
S0762,Q7,1,10
S0762,Q8,8,10
S0762,Q9,4,10
S0762,Q10,0,10
S0763,Q1,6,10
S0763,Q2,6,10
S0763,Q3,4,10
S0763,Q4,2,10
S0763,Q5,7,10
S0763,Q6,1,10
S0763,Q7,0,10
S0763,Q8,4,10
S0763,Q9,2,10
S0763,Q10,1,10
S0764,Q1,6,10
S0764,Q2,0,10
S0764,Q3,7,10
S0764,Q4,2,10
S0764,Q5,8,10
S0764,Q6,2,10
S0764,Q7,7,10
S0764,Q8,7,10
S0764,Q9,0,10
S0764,Q10,4,10
S0765,Q1,5,10
S0765,Q2,2,10
S0765,Q3,1,10
S0765,Q4,6,10
S0765,Q5,2,10
S0765,Q6,5,10
S0765,Q7,2,10
S0765,Q8,7,10
S0765,Q9,4,10
S0765,Q10,1,10
S0766,Q1,7,10
S0766,Q2,3,10
S0766,Q3,1,10
S0766,Q4,7,10
S0766,Q5,6,10
S0766,Q6,6,10
S0766,Q7,8,10
S0766,Q8,2,10
S0766,Q9,4,10
S0766,Q10,3,10
S0767,Q1,7,10
S0767,Q2,6,10
S0767,Q3,9,10
S0767,Q4,1,10
S0767,Q5,7,10
S0767,Q6,4,10
S0767,Q7,8,10
S0767,Q8,3,10
S0767,Q9,5,10
S0767,Q10,2,10
S0768,Q1,3,10
S0768,Q2,4,10
S0768,Q3,0,10
S0768,Q4,7,10
S0768,Q5,3,10
S0768,Q6,4,10
S0768,Q7,3,10
S0768,Q8,5,10
S0768,Q9,6,10
S0768,Q10,7,10
S0769,Q1,8,10
S0769,Q2,7,10
S0769,Q3,7,10
S0769,Q4,5,10
S0769,Q5,2,10
S0769,Q6,3,10
S0769,Q7,6,10
S0769,Q8,8,10
S0769,Q9,7,10
S0769,Q10,4,10
S0770,Q1,2,10
S0770,Q2,9,10
S0770,Q3,8,10
S0770,Q4,8,10
S0770,Q5,1,10
S0770,Q6,3,10
S0770,Q7,2,10
S0770,Q8,7,10
S0770,Q9,3,10
S0770,Q10,4,10
S0771,Q1,9,10
S0771,Q2,5,10
S0771,Q3,6,10
S0771,Q4,1,10
S0771,Q5,4,10
S0771,Q6,2,10
S0771,Q7,7,10
S0771,Q8,1,10
S0771,Q9,8,10
S0771,Q10,7,10
S0772,Q1,2,10
S0772,Q2,2,10
S0772,Q3,8,10
S0772,Q4,5,10
S0772,Q5,2,10
S0772,Q6,8,10
S0772,Q7,5,10
S0772,Q8,8,10
S0772,Q9,8,10
S0772,Q10,4,10
S0773,Q1,7,10
S0773,Q2,6,10
S0773,Q3,6,10
S0773,Q4,5,10
S0773,Q5,3,10
S0773,Q6,2,10
S0773,Q7,8,10
S0773,Q8,7,10
S0773,Q9,6,10
S0773,Q10,9,10
S0774,Q1,7,10
S0774,Q2,0,10
S0774,Q3,4,10
S0774,Q4,1,10
S0774,Q5,2,10
S0774,Q6,3,10
S0774,Q7,6,10
S0774,Q8,3,10
S0774,Q9,4,10
S0774,Q10,3,10
S0775,Q1,6,10
S0775,Q2,4,10
S0775,Q3,6,10
S0775,Q4,6,10
S0775,Q5,0,10
S0775,Q6,7,10
S0775,Q7,3,10
S0775,Q8,6,10
S0775,Q9,6,10
S0775,Q10,3,10
S0776,Q1,1,10
S0776,Q2,9,10
S0776,Q3,2,10
S0776,Q4,6,10
S0776,Q5,7,10
S0776,Q6,8,10
S0776,Q7,2,10
S0776,Q8,2,10
S0776,Q9,6,10
S0776,Q10,1,10
S0777,Q1,7,10
S0777,Q2,7,10
S0777,Q3,3,10
S0777,Q4,7,10
S0777,Q5,9,10
S0777,Q6,3,10
S0777,Q7,8,10
S0777,Q8,5,10
S0777,Q9,1,10
S0777,Q10,3,10
S0778,Q1,7,10
S0778,Q2,4,10
S0778,Q3,1,10
S0778,Q4,8,10
S0778,Q5,5,10
S0778,Q6,1,10
S0778,Q7,5,10
S0778,Q8,0,10
S0778,Q9,5,10
S0778,Q10,7,10
S0779,Q1,0,10
S0779,Q2,2,10
S0779,Q3,3,10
S0779,Q4,5,10
S0779,Q5,0,10
S0779,Q6,6,10
S0779,Q7,8,10
S0779,Q8,7,10
S0779,Q9,8,10
S0779,Q10,7,10
S0780,Q1,6,10
S0780,Q2,4,10
S0780,Q3,3,10
S0780,Q4,8,10
S0780,Q5,6,10
S0780,Q6,6,10
S0780,Q7,4,10
S0780,Q8,2,10
S0780,Q9,2,10
S0780,Q10,7,10
S0781,Q1,5,10
S0781,Q2,2,10
S0781,Q3,4,10
S0781,Q4,6,10
S0781,Q5,3,10
S0781,Q6,1,10
S0781,Q7,5,10
S0781,Q8,6,10
S0781,Q9,7,10
S0781,Q10,1,10
S0782,Q1,5,10
S0782,Q2,7,10
S0782,Q3,7,10
S0782,Q4,7,10
S0782,Q5,5,10
S0782,Q6,2,10
S0782,Q7,7,10
S0782,Q8,2,10
S0782,Q9,6,10
S0782,Q10,5,10
S0783,Q1,3,10
S0783,Q2,1,10
S0783,Q3,4,10
S0783,Q4,5,10
S0783,Q5,9,10
S0783,Q6,1,10
S0783,Q7,4,10
S0783,Q8,5,10
S0783,Q9,2,10
S0783,Q10,8,10
S0784,Q1,8,10
S0784,Q2,8,10
S0784,Q3,6,10
S0784,Q4,4,10
S0784,Q5,3,10
S0784,Q6,8,10
S0784,Q7,6,10
S0784,Q8,4,10
S0784,Q9,1,10
S0784,Q10,2,10
S0785,Q1,6,10
S0785,Q2,5,10
S0785,Q3,5,10
S0785,Q4,3,10
S0785,Q5,1,10
S0785,Q6,4,10
S0785,Q7,4,10
S0785,Q8,6,10
S0785,Q9,3,10
S0785,Q10,1,10
S0786,Q1,2,10
S0786,Q2,7,10
S0786,Q3,5,10
S0786,Q4,8,10
S0786,Q5,3,10
S0786,Q6,6,10
S0786,Q7,7,10
S0786,Q8,6,10
S0786,Q9,9,10
S0786,Q10,1,10
S0787,Q1,5,10
S0787,Q2,2,10
S0787,Q3,1,10
S0787,Q4,0,10
S0787,Q5,7,10
S0787,Q6,8,10
S0787,Q7,6,10
S0787,Q8,4,10
S0787,Q9,5,10
S0787,Q10,4,10
S0788,Q1,3,10
S0788,Q2,8,10
S0788,Q3,7,10
S0788,Q4,2,10
S0788,Q5,2,10
S0788,Q6,5,10
S0788,Q7,4,10
S0788,Q8,6,10
S0788,Q9,1,10
S0788,Q10,4,10
S0789,Q1,4,10
S0789,Q2,1,10
S0789,Q3,5,10
S0789,Q4,5,10
S0789,Q5,1,10
S0789,Q6,1,10
S0789,Q7,3,10
S0789,Q8,8,10
S0789,Q9,1,10
S0789,Q10,2,10
S0790,Q1,4,10
S0790,Q2,4,10
S0790,Q3,8,10
S0790,Q4,1,10
S0790,Q5,2,10
S0790,Q6,5,10
S0790,Q7,3,10
S0790,Q8,4,10
S0790,Q9,2,10
S0790,Q10,2,10
S0791,Q1,6,10
S0791,Q2,4,10
S0791,Q3,3,10
S0791,Q4,8,10
S0791,Q5,0,10
S0791,Q6,3,10
S0791,Q7,2,10
S0791,Q8,4,10
S0791,Q9,5,10
S0791,Q10,6,10
S0792,Q1,0,10
S0792,Q2,2,10
S0792,Q3,7,10
S0792,Q4,3,10
S0792,Q5,1,10
S0792,Q6,5,10
S0792,Q7,4,10
S0792,Q8,1,10
S0792,Q9,7,10
S0792,Q10,3,10
S0793,Q1,8,10
S0793,Q2,3,10
S0793,Q3,5,10
S0793,Q4,2,10
S0793,Q5,2,10
S0793,Q6,9,10
S0793,Q7,6,10
S0793,Q8,8,10
S0793,Q9,0,10
S0793,Q10,5,10
S0794,Q1,1,10
S0794,Q2,2,10
S0794,Q3,5,10
S0794,Q4,6,10
S0794,Q5,4,10
S0794,Q6,6,10
S0794,Q7,1,10
S0794,Q8,5,10
S0794,Q9,7,10
S0794,Q10,6,10
S0795,Q1,7,10
S0795,Q2,1,10
S0795,Q3,2,10
S0795,Q4,6,10
S0795,Q5,2,10
S0795,Q6,3,10
S0795,Q7,1,10
S0795,Q8,0,10
S0795,Q9,5,10
S0795,Q10,5,10
S0796,Q1,2,10
S0796,Q2,7,10
S0796,Q3,4,10
S0796,Q4,8,10
S0796,Q5,6,10
S0796,Q6,1,10
S0796,Q7,2,10
S0796,Q8,5,10
S0796,Q9,1,10
S0796,Q10,0,10
S0797,Q1,4,10
S0797,Q2,8,10
S0797,Q3,4,10
S0797,Q4,5,10
S0797,Q5,4,10
S0797,Q6,2,10
S0797,Q7,6,10
S0797,Q8,3,10
S0797,Q9,6,10
S0797,Q10,1,10
S0798,Q1,5,10
S0798,Q2,7,10
S0798,Q3,1,10
S0798,Q4,3,10
S0798,Q5,5,10
S0798,Q6,5,10
S0798,Q7,8,10
S0798,Q8,7,10
S0798,Q9,6,10
S0798,Q10,9,10
S0799,Q1,4,10
S0799,Q2,7,10
S0799,Q3,3,10
S0799,Q4,8,10
S0799,Q5,3,10
S0799,Q6,1,10
S0799,Q7,8,10
S0799,Q8,7,10
S0799,Q9,2,10
S0799,Q10,7,10
S0800,Q1,1,10
S0800,Q2,0,10
S0800,Q3,7,10
S0800,Q4,6,10
S0800,Q5,8,10
S0800,Q6,9,10
S0800,Q7,6,10
S0800,Q8,3,10
S0800,Q9,8,10
S0800,Q10,2,10
S0801,Q1,2,10
S0801,Q2,7,10
S0801,Q3,6,10
S0801,Q4,6,10
S0801,Q5,6,10
S0801,Q6,2,10
S0801,Q7,3,10
S0801,Q8,6,10
S0801,Q9,7,10
S0801,Q10,3,10
S0802,Q1,3,10
S0802,Q2,7,10
S0802,Q3,6,10
S0802,Q4,6,10
S0802,Q5,6,10
S0802,Q6,8,10
S0802,Q7,8,10
S0802,Q8,0,10
S0802,Q9,5,10
S0802,Q10,6,10
S0803,Q1,2,10
S0803,Q2,3,10
S0803,Q3,3,10
S0803,Q4,3,10
S0803,Q5,4,10
S0803,Q6,3,10
S0803,Q7,8,10
S0803,Q8,5,10
S0803,Q9,1,10
S0803,Q10,4,10
S0804,Q1,8,10
S0804,Q2,5,10
S0804,Q3,3,10
S0804,Q4,3,10
S0804,Q5,4,10
S0804,Q6,3,10
S0804,Q7,6,10
S0804,Q8,8,10
S0804,Q9,6,10
S0804,Q10,1,10
S0805,Q1,2,10
S0805,Q2,6,10
S0805,Q3,3,10
S0805,Q4,1,10
S0805,Q5,6,10
S0805,Q6,3,10
S0805,Q7,4,10
S0805,Q8,1,10
S0805,Q9,7,10
S0805,Q10,4,10
S0806,Q1,3,10
S0806,Q2,0,10
S0806,Q3,7,10
S0806,Q4,0,10
S0806,Q5,1,10
S0806,Q6,6,10
S0806,Q7,6,10
S0806,Q8,4,10
S0806,Q9,2,10
S0806,Q10,7,10
S0807,Q1,3,10
S0807,Q2,2,10
S0807,Q3,3,10
S0807,Q4,0,10
S0807,Q5,3,10
S0807,Q6,9,10
S0807,Q7,3,10
S0807,Q8,7,10
S0807,Q9,4,10
S0807,Q10,3,10
S0808,Q1,6,10
S0808,Q2,8,10
S0808,Q3,2,10
S0808,Q4,8,10
S0808,Q5,6,10
S0808,Q6,2,10
S0808,Q7,3,10
S0808,Q8,5,10
S0808,Q9,6,10
S0808,Q10,2,10
S0809,Q1,1,10
S0809,Q2,7,10
S0809,Q3,3,10
S0809,Q4,4,10
S0809,Q5,2,10
S0809,Q6,4,10
S0809,Q7,5,10
S0809,Q8,7,10
S0809,Q9,4,10
S0809,Q10,6,10
S0810,Q1,7,10
S0810,Q2,4,10
S0810,Q3,6,10
S0810,Q4,7,10
S0810,Q5,7,10
S0810,Q6,2,10
S0810,Q7,8,10
S0810,Q8,2,10
S0810,Q9,7,10
S0810,Q10,3,10
S0811,Q1,9,10
S0811,Q2,6,10
S0811,Q3,7,10
S0811,Q4,3,10
S0811,Q5,6,10
S0811,Q6,6,10
S0811,Q7,7,10
S0811,Q8,4,10
S0811,Q9,5,10
S0811,Q10,3,10
S0812,Q1,5,10
S0812,Q2,4,10
S0812,Q3,7,10
S0812,Q4,5,10
S0812,Q5,4,10
S0812,Q6,6,10
S0812,Q7,7,10
S0812,Q8,1,10
S0812,Q9,2,10
S0812,Q10,6,10
S0813,Q1,5,10
S0813,Q2,4,10
S0813,Q3,6,10
S0813,Q4,6,10
S0813,Q5,5,10
S0813,Q6,6,10
S0813,Q7,4,10
S0813,Q8,2,10
S0813,Q9,1,10
S0813,Q10,7,10
S0814,Q1,5,10
S0814,Q2,6,10
S0814,Q3,6,10
S0814,Q4,8,10
S0814,Q5,5,10
S0814,Q6,4,10
S0814,Q7,6,10
S0814,Q8,9,10
S0814,Q9,2,10
S0814,Q10,4,10
S0815,Q1,3,10
S0815,Q2,7,10
S0815,Q3,8,10
S0815,Q4,5,10
S0815,Q5,2,10
S0815,Q6,1,10
S0815,Q7,6,10
S0815,Q8,2,10
S0815,Q9,4,10
S0815,Q10,6,10
S0816,Q1,7,10
S0816,Q2,7,10
S0816,Q3,2,10
